measure,location,sample_date,unit,value,id
Total hardness,Boonsri,6/14/2014,mg/l,186.9866667,12404
Total hardness,Boonsri,6/21/2014,mg/l,183.1233333,12405
Total hardness,Boonsri,7/16/2014,mg/l,156.1233333,12406
Total hardness,Boonsri,7/23/2014,mg/l,169.34,12407
Total hardness,Boonsri,8/1/2014,mg/l,133.7066667,12408
Total hardness,Boonsri,8/27/2014,mg/l,160.4666667,12409
Total hardness,Boonsri,9/10/2014,mg/l,159.22,12410
Total hardness,Boonsri,9/17/2014,mg/l,157.8533333,12411
Total hardness,Boonsri,10/11/2014,mg/l,154.41,12412
Total hardness,Boonsri,10/23/2014,mg/l,171.52,12413
Total hardness,Boonsri,10/31/2014,mg/l,155.71,12414
Total hardness,Boonsri,11/12/2014,mg/l,167.5966667,12415
Total hardness,Boonsri,11/19/2014,mg/l,154.4,12416
Total hardness,Boonsri,11/27/2014,mg/l,154.4033333,12417
Total hardness,Boonsri,12/5/2014,mg/l,182.04,12418
Total hardness,Boonsri,12/11/2014,mg/l,130.63,12419
Total hardness,Boonsri,1/9/2015,mg/l,172.5766667,12420
Total hardness,Boonsri,2/18/2015,mg/l,158.3266667,12421
Total hardness,Boonsri,3/19/2015,mg/l,155.1766667,12422
Total hardness,Boonsri,4/22/2015,mg/l,159.22,12423
Total hardness,Boonsri,5/15/2015,mg/l,151.1933333,12424
Total hardness,Boonsri,6/17/2015,mg/l,153.87,12425
Total hardness,Boonsri,7/16/2015,mg/l,152.56,12426
Total hardness,Boonsri,8/20/2015,mg/l,179.6066667,12427
Total hardness,Boonsri,9/9/2015,mg/l,158.3866667,12428
Total hardness,Boonsri,10/21/2015,mg/l,162.31,12429
Total hardness,Boonsri,11/11/2015,mg/l,154.4,12430
Total hardness,Boonsri,12/9/2015,mg/l,154.4033333,12431
Total hardness,Boonsri,1/8/2016,mg/l,158.3266667,12432
Total hardness,Boonsri,2/17/2016,mg/l,158.3266667,12433
Total hardness,Boonsri,3/17/2016,mg/l,154.4033333,12434
Total hardness,Boonsri,4/28/2016,mg/l,156.3033333,12435
Total hardness,Boonsri,5/28/2016,mg/l,157.61,12436
Total hardness,Boonsri,6/16/2016,mg/l,157.61,12437
Total hardness,Boonsri,7/21/2016,mg/l,162.84,12438
Total hardness,Boonsri,8/21/2016,mg/l,161.5333333,12439
Total hardness,Boonsri,9/22/2016,mg/l,164.1466667,12440
Total hardness,Boonsri,10/20/2016,mg/l,177.2866667,12441
Total hardness,Boonsri,11/17/2016,mg/l,165.46,12442
Total hardness,Boonsri,12/10/2016,mg/l,164.15,12443
Total nitrogen,Boonsri,4/12/2009,mg/l,1.47,12444
Total nitrogen,Boonsri,4/23/2009,mg/l,1.066666667,12445
Total nitrogen,Boonsri,5/4/2009,mg/l,1.3,12446
Total nitrogen,Boonsri,5/21/2009,mg/l,1.12,12447
Total nitrogen,Boonsri,6/12/2009,mg/l,1.05,12448
Total nitrogen,Boonsri,6/25/2009,mg/l,1.396666667,12449
Total nitrogen,Boonsri,7/12/2009,mg/l,1.09,12450
Total nitrogen,Boonsri,7/23/2009,mg/l,1.256666667,12451
Total nitrogen,Boonsri,8/21/2009,mg/l,1.09,12452
Total nitrogen,Boonsri,9/9/2009,mg/l,1.93,12453
Total nitrogen,Boonsri,10/22/2009,mg/l,1.593333333,12454
Total nitrogen,Boonsri,4/14/2013,mg/l,1.623333333,12455
Total nitrogen,Boonsri,5/17/2013,mg/l,1.33,12456
Total nitrogen,Boonsri,6/20/2013,mg/l,1.153333333,12457
Total nitrogen,Boonsri,7/19/2013,mg/l,1.513333333,12458
Total nitrogen,Boonsri,8/16/2013,mg/l,1.476666667,12459
Total nitrogen,Boonsri,9/26/2013,mg/l,1.266666667,12460
Total nitrogen,Boonsri,10/18/2013,mg/l,1.66,12461
Total nitrogen,Boonsri,11/14/2013,mg/l,1.526666667,12462
Total nitrogen,Boonsri,12/14/2013,mg/l,1.57,12463
Total nitrogen,Boonsri,1/23/2014,mg/l,2.22,12464
Total nitrogen,Boonsri,2/24/2014,mg/l,3.116666667,12465
Total nitrogen,Boonsri,3/15/2014,mg/l,2.57,12466
Total nitrogen,Boonsri,3/20/2014,mg/l,2.48,12467
Total nitrogen,Boonsri,4/11/2014,mg/l,1.21,12468
Total nitrogen,Boonsri,5/16/2014,mg/l,1.12,12469
Total nitrogen,Boonsri,6/14/2014,mg/l,1.06,12470
Total nitrogen,Boonsri,6/21/2014,mg/l,1.06,12471
Total nitrogen,Boonsri,7/16/2014,mg/l,1.23,12472
Total nitrogen,Boonsri,8/1/2014,mg/l,1.113333333,12473
Total nitrogen,Boonsri,8/27/2014,mg/l,1.36,12474
Total nitrogen,Boonsri,9/17/2014,mg/l,1.03,12475
Total nitrogen,Boonsri,10/11/2014,mg/l,1.4,12476
Total nitrogen,Boonsri,10/23/2014,mg/l,1.399,12477
Total nitrogen,Boonsri,10/31/2014,mg/l,1.535,12478
Total nitrogen,Boonsri,11/12/2014,mg/l,1.336666667,12479
Total nitrogen,Boonsri,11/19/2014,mg/l,2.07,12480
Total nitrogen,Boonsri,11/27/2014,mg/l,1.435666667,12481
Total nitrogen,Boonsri,12/5/2014,mg/l,2.13,12482
Total nitrogen,Boonsri,12/11/2014,mg/l,1.75,12483
Total nitrogen,Boonsri,1/9/2015,mg/l,1.66,12484
Total nitrogen,Boonsri,1/21/2015,mg/l,2.04,12485
Total nitrogen,Boonsri,2/12/2015,mg/l,2.186,12486
Total nitrogen,Boonsri,2/18/2015,mg/l,2.734333333,12487
Total nitrogen,Boonsri,3/5/2015,mg/l,2.096,12488
Total nitrogen,Boonsri,3/19/2015,mg/l,2.298,12489
Total nitrogen,Boonsri,4/8/2015,mg/l,1.519,12490
Total nitrogen,Boonsri,4/22/2015,mg/l,1.352,12491
Total nitrogen,Boonsri,5/15/2015,mg/l,1.536333333,12492
Total nitrogen,Boonsri,5/28/2015,mg/l,1.365,12493
Total nitrogen,Boonsri,6/10/2015,mg/l,1.391666667,12494
Total nitrogen,Boonsri,6/17/2015,mg/l,2.130666667,12495
Total nitrogen,Boonsri,7/16/2015,mg/l,1.237333333,12496
Total nitrogen,Boonsri,7/24/2015,mg/l,0.860666667,12497
Total nitrogen,Boonsri,8/1/2015,mg/l,1.323333333,12498
Total nitrogen,Boonsri,8/20/2015,mg/l,1.186,12499
Total nitrogen,Boonsri,9/9/2015,mg/l,1.607666667,12500
Total nitrogen,Boonsri,9/17/2015,mg/l,1.79,12501
Total nitrogen,Boonsri,10/9/2015,mg/l,1.604,12502
Total nitrogen,Boonsri,10/21/2015,mg/l,1.481333333,12503
Total nitrogen,Boonsri,10/28/2015,mg/l,1.434666667,12504
Total nitrogen,Boonsri,11/11/2015,mg/l,1.742,12505
Total nitrogen,Boonsri,11/18/2015,mg/l,1.956,12506
Total nitrogen,Boonsri,11/26/2015,mg/l,1.654333333,12507
Total nitrogen,Boonsri,12/3/2015,mg/l,1.61,12508
Total nitrogen,Boonsri,12/9/2015,mg/l,1.974666667,12509
Total nitrogen,Boonsri,1/8/2016,mg/l,1.936333333,12510
Total nitrogen,Boonsri,1/22/2016,mg/l,2.149333333,12511
Total nitrogen,Boonsri,2/6/2016,mg/l,2.406,12512
Total nitrogen,Boonsri,2/17/2016,mg/l,2.209333333,12513
Total nitrogen,Boonsri,3/10/2016,mg/l,2.62,12514
Total nitrogen,Boonsri,3/17/2016,mg/l,1.148666667,12515
Total nitrogen,Boonsri,4/15/2016,mg/l,1.447,12516
Total nitrogen,Boonsri,4/28/2016,mg/l,1.108666667,12517
Total nitrogen,Boonsri,5/7/2016,mg/l,0.876,12518
Total nitrogen,Boonsri,5/28/2016,mg/l,1.711333333,12519
Total nitrogen,Boonsri,6/3/2016,mg/l,0.956,12520
Total nitrogen,Boonsri,6/16/2016,mg/l,1.421333333,12521
Total nitrogen,Boonsri,7/2/2016,mg/l,0.818666667,12522
Total nitrogen,Boonsri,7/21/2016,mg/l,0.954,12523
Total nitrogen,Boonsri,8/5/2016,mg/l,1.082666667,12524
Total nitrogen,Boonsri,8/21/2016,mg/l,1.344666667,12525
Total nitrogen,Boonsri,8/27/2016,mg/l,1.041333333,12526
Total nitrogen,Boonsri,9/9/2016,mg/l,1.146,12527
Total nitrogen,Boonsri,9/22/2016,mg/l,1.168666667,12528
Total nitrogen,Boonsri,10/6/2016,mg/l,1.512,12529
Total nitrogen,Boonsri,10/20/2016,mg/l,1.281,12530
Total nitrogen,Boonsri,11/5/2016,mg/l,2.426,12531
Total nitrogen,Boonsri,11/17/2016,mg/l,2.124,12532
Total nitrogen,Boonsri,12/3/2016,mg/l,1.878,12533
Total nitrogen,Boonsri,12/10/2016,mg/l,1.63,12534
Total organic carbon,Boonsri,3/15/2013,mg/l,2.147333333,12535
Total organic carbon,Boonsri,4/14/2013,mg/l,2.216666667,12536
Total organic carbon,Boonsri,5/17/2013,mg/l,2.019,12537
Total organic carbon,Boonsri,6/20/2013,mg/l,2.639666667,12538
Total organic carbon,Boonsri,7/19/2013,mg/l,2.802666667,12539
Total organic carbon,Boonsri,8/16/2013,mg/l,2.621666667,12540
Total organic carbon,Boonsri,9/26/2013,mg/l,2.358,12541
Total organic carbon,Boonsri,10/18/2013,mg/l,2.112333333,12542
Total organic carbon,Boonsri,11/14/2013,mg/l,1.802666667,12543
Total organic carbon,Boonsri,12/14/2013,mg/l,2.26,12544
Total organic carbon,Boonsri,1/23/2014,mg/l,4.702,12545
Total organic carbon,Boonsri,2/24/2014,mg/l,3.821333333,12546
Total organic carbon,Boonsri,3/20/2014,mg/l,3.957666667,12547
Total organic carbon,Boonsri,4/11/2014,mg/l,4.059666667,12548
Total organic carbon,Boonsri,4/23/2014,mg/l,4.133,12549
Total organic carbon,Boonsri,5/16/2014,mg/l,5.116666667,12550
Total organic carbon,Boonsri,5/22/2014,mg/l,4.295,12551
Total organic carbon,Boonsri,6/21/2014,mg/l,2.252,12552
Total organic carbon,Boonsri,7/16/2014,mg/l,1.222666667,12553
Total organic carbon,Boonsri,7/23/2014,mg/l,1.322333333,12554
Total organic carbon,Boonsri,8/27/2014,mg/l,1.107,12555
Total organic carbon,Boonsri,9/17/2014,mg/l,1.2165,12556
Total organic carbon,Boonsri,10/23/2014,mg/l,1.639,12557
Total organic carbon,Boonsri,11/19/2014,mg/l,2.151,12558
Total organic carbon,Boonsri,11/27/2014,mg/l,2.415,12559
Total organic carbon,Boonsri,12/11/2014,mg/l,1.923666667,12560
Total organic carbon,Boonsri,1/9/2015,mg/l,5.83,12561
Total organic carbon,Boonsri,1/21/2015,mg/l,5.967,12562
Total organic carbon,Boonsri,2/18/2015,mg/l,1.985666667,12563
Total organic carbon,Boonsri,3/19/2015,mg/l,6.511,12564
Total organic carbon,Boonsri,4/22/2015,mg/l,3.195,12565
Total organic carbon,Boonsri,5/15/2015,mg/l,3.040333333,12566
Total organic carbon,Boonsri,6/17/2015,mg/l,2.702333333,12567
Total organic carbon,Boonsri,7/16/2015,mg/l,2.971666667,12568
Total organic carbon,Boonsri,8/20/2015,mg/l,2.840666667,12569
Total organic carbon,Boonsri,9/9/2015,mg/l,3.736666667,12570
Total organic carbon,Boonsri,10/21/2015,mg/l,3.708333333,12571
Total organic carbon,Boonsri,11/11/2015,mg/l,3.4,12572
Total organic carbon,Boonsri,12/9/2015,mg/l,2.987333333,12573
Total organic carbon,Boonsri,1/8/2016,mg/l,5.526666667,12574
Total organic carbon,Boonsri,2/17/2016,mg/l,5.439,12575
Total organic carbon,Boonsri,3/17/2016,mg/l,4.766666667,12576
Total organic carbon,Boonsri,4/28/2016,mg/l,3.613666667,12577
Total organic carbon,Boonsri,5/28/2016,mg/l,3.761333333,12578
Total organic carbon,Boonsri,6/16/2016,mg/l,3.617333333,12579
Total organic carbon,Boonsri,7/21/2016,mg/l,2.958333333,12580
Total organic carbon,Boonsri,8/21/2016,mg/l,2.962333333,12581
Total organic carbon,Boonsri,9/22/2016,mg/l,3.149333333,12582
Total organic carbon,Boonsri,10/20/2016,mg/l,3.726,12583
Total organic carbon,Boonsri,11/17/2016,mg/l,4.423,12584
Total organic carbon,Boonsri,12/10/2016,mg/l,3.111,12585
Total phosphorus,Boonsri,1/11/1998,mg/l,0.09,12586
Total phosphorus,Boonsri,2/15/1998,mg/l,0.06,12587
Total phosphorus,Boonsri,3/12/1998,mg/l,0.08,12588
Total phosphorus,Boonsri,4/11/1998,mg/l,0.085,12589
Total phosphorus,Boonsri,5/9/1998,mg/l,0.085,12590
Total phosphorus,Boonsri,6/6/1998,mg/l,0.07,12591
Total phosphorus,Boonsri,7/11/1998,mg/l,0.11,12592
Total phosphorus,Boonsri,8/8/1998,mg/l,0.08,12593
Total phosphorus,Boonsri,9/5/1998,mg/l,0.135,12594
Total phosphorus,Boonsri,10/3/1998,mg/l,0.04,12595
Total phosphorus,Boonsri,11/7/1998,mg/l,0.08,12596
Total phosphorus,Boonsri,12/5/1998,mg/l,0.105,12597
Total phosphorus,Boonsri,1/9/1999,mg/l,0.143333333,12598
Total phosphorus,Boonsri,2/11/1999,mg/l,0.103333333,12599
Total phosphorus,Boonsri,3/11/1999,mg/l,0.07,12600
Total phosphorus,Boonsri,4/16/1999,mg/l,0.08,12601
Total phosphorus,Boonsri,5/13/1999,mg/l,0.103333333,12602
Total phosphorus,Boonsri,6/6/1999,mg/l,0.1,12603
Total phosphorus,Boonsri,7/22/1999,mg/l,0.086666667,12604
Total phosphorus,Boonsri,8/19/1999,mg/l,0.08,12605
Total phosphorus,Boonsri,9/16/1999,mg/l,0.05,12606
Total phosphorus,Boonsri,10/10/1999,mg/l,0.055,12607
Total phosphorus,Boonsri,11/5/1999,mg/l,0.11,12608
Total phosphorus,Boonsri,12/9/1999,mg/l,0.07,12609
Total phosphorus,Boonsri,1/14/2000,mg/l,0.135,12610
Total phosphorus,Boonsri,2/10/2000,mg/l,0.13,12611
Total phosphorus,Boonsri,3/10/2000,mg/l,0.09,12612
Total phosphorus,Boonsri,4/14/2000,mg/l,0.066666667,12613
Total phosphorus,Boonsri,5/12/2000,mg/l,0.113333333,12614
Total phosphorus,Boonsri,6/9/2000,mg/l,0.103333333,12615
Total phosphorus,Boonsri,7/14/2000,mg/l,0.1,12616
Total phosphorus,Boonsri,8/17/2000,mg/l,0.106666667,12617
Total phosphorus,Boonsri,9/8/2000,mg/l,0.086666667,12618
Total phosphorus,Boonsri,10/6/2000,mg/l,0.103333333,12619
Total phosphorus,Boonsri,11/10/2000,mg/l,0.116666667,12620
Total phosphorus,Boonsri,12/8/2000,mg/l,0.133333333,12621
Total phosphorus,Boonsri,1/20/2001,mg/l,0.07,12622
Total phosphorus,Boonsri,3/10/2001,mg/l,0.063333333,12623
Total phosphorus,Boonsri,4/19/2001,mg/l,0.106666667,12624
Total phosphorus,Boonsri,5/4/2001,mg/l,0.05,12625
Total phosphorus,Boonsri,6/6/2001,mg/l,0.056666667,12626
Total phosphorus,Boonsri,7/27/2001,mg/l,0.083333333,12627
Total phosphorus,Boonsri,8/4/2001,mg/l,0.07,12628
Total phosphorus,Boonsri,9/14/2001,mg/l,0.073333333,12629
Total phosphorus,Boonsri,10/12/2001,mg/l,0.053333333,12630
Total phosphorus,Boonsri,2/15/2002,mg/l,0.135,12631
Total phosphorus,Boonsri,2/16/2002,mg/l,0.135,12632
Total phosphorus,Boonsri,2/17/2002,mg/l,0.165,12633
Total phosphorus,Boonsri,3/21/2002,mg/l,0.143333333,12634
Total phosphorus,Boonsri,4/25/2002,mg/l,0.163333333,12635
Total phosphorus,Boonsri,5/9/2002,mg/l,0.173333333,12636
Total phosphorus,Boonsri,5/23/2002,mg/l,0.093333333,12637
Total phosphorus,Boonsri,6/13/2002,mg/l,0.136666667,12638
Total phosphorus,Boonsri,6/27/2002,mg/l,0.15,12639
Total phosphorus,Boonsri,7/12/2002,mg/l,0.133333333,12640
Total phosphorus,Boonsri,7/25/2002,mg/l,0.11,12641
Total phosphorus,Boonsri,8/8/2002,mg/l,0.163333333,12642
Total phosphorus,Boonsri,8/22/2002,mg/l,0.143333333,12643
Total phosphorus,Boonsri,9/12/2002,mg/l,0.13,12644
Total phosphorus,Boonsri,9/19/2002,mg/l,0.113333333,12645
Total phosphorus,Boonsri,9/27/2002,mg/l,0.053333333,12646
Total phosphorus,Boonsri,10/10/2002,mg/l,0.23,12647
Total phosphorus,Boonsri,10/24/2002,mg/l,0.216666667,12648
Total phosphorus,Boonsri,11/7/2002,mg/l,0.23,12649
Total phosphorus,Boonsri,11/21/2002,mg/l,0.146666667,12650
Total phosphorus,Boonsri,12/12/2002,mg/l,0.18,12651
Total phosphorus,Boonsri,12/19/2002,mg/l,0.19,12652
Total phosphorus,Boonsri,4/10/2003,mg/l,0.115666667,12653
Total phosphorus,Boonsri,4/24/2003,mg/l,0.144333333,12654
Total phosphorus,Boonsri,5/8/2003,mg/l,0.14,12655
Total phosphorus,Boonsri,6/6/2003,mg/l,0.18,12656
Total phosphorus,Boonsri,6/19/2003,mg/l,0.093,12657
Total phosphorus,Boonsri,7/10/2003,mg/l,0.061,12658
Total phosphorus,Boonsri,7/25/2003,mg/l,0.126333333,12659
Total phosphorus,Boonsri,8/7/2003,mg/l,0.143333333,12660
Total phosphorus,Boonsri,9/5/2003,mg/l,0.143333333,12661
Total phosphorus,Boonsri,10/9/2003,mg/l,0.087,12662
Total phosphorus,Boonsri,10/23/2003,mg/l,0.126666667,12663
Total phosphorus,Boonsri,11/13/2003,mg/l,0.095666667,12664
Total phosphorus,Boonsri,11/27/2003,mg/l,0.081,12665
Total phosphorus,Boonsri,12/4/2003,mg/l,0.125,12666
Total phosphorus,Boonsri,12/18/2003,mg/l,0.19,12667
Total phosphorus,Boonsri,1/8/2004,mg/l,0,12668
Total phosphorus,Boonsri,1/29/2004,mg/l,0.102,12669
Total phosphorus,Boonsri,2/12/2004,mg/l,0.073666667,12670
Total phosphorus,Boonsri,2/26/2004,mg/l,0.108333333,12671
Total phosphorus,Boonsri,3/12/2004,mg/l,0.136666667,12672
Total phosphorus,Boonsri,3/26/2004,mg/l,0.176666667,12673
Total phosphorus,Boonsri,4/9/2004,mg/l,0.065333333,12674
Total phosphorus,Boonsri,4/23/2004,mg/l,0.053333333,12675
Total phosphorus,Boonsri,5/7/2004,mg/l,0.058666667,12676
Total phosphorus,Boonsri,5/28/2004,mg/l,0.083333333,12677
Total phosphorus,Boonsri,6/11/2004,mg/l,0.045666667,12678
Total phosphorus,Boonsri,6/25/2004,mg/l,0.103333333,12679
Total phosphorus,Boonsri,7/9/2004,mg/l,0.053666667,12680
Total phosphorus,Boonsri,7/23/2004,mg/l,0.066,12681
Total phosphorus,Boonsri,8/13/2004,mg/l,0.046333333,12682
Total phosphorus,Boonsri,8/27/2004,mg/l,0.027,12683
Total phosphorus,Boonsri,9/10/2004,mg/l,0.085,12684
Total phosphorus,Boonsri,9/24/2004,mg/l,0.031333333,12685
Total phosphorus,Boonsri,10/8/2004,mg/l,0.051,12686
Total phosphorus,Boonsri,10/22/2004,mg/l,0.051666667,12687
Total phosphorus,Boonsri,11/5/2004,mg/l,0.091666667,12688
Total phosphorus,Boonsri,11/26/2004,mg/l,0.115,12689
Total phosphorus,Boonsri,12/3/2004,mg/l,0.136666667,12690
Total phosphorus,Boonsri,12/17/2004,mg/l,0.128,12691
Total phosphorus,Boonsri,1/14/2005,mg/l,0.106666667,12692
Total phosphorus,Boonsri,1/28/2005,mg/l,0.094333333,12693
Total phosphorus,Boonsri,2/11/2005,mg/l,0.11,12694
Total phosphorus,Boonsri,2/24/2005,mg/l,0.091333333,12695
Total phosphorus,Boonsri,3/11/2005,mg/l,0.075,12696
Total phosphorus,Boonsri,3/25/2005,mg/l,0.086666667,12697
Total phosphorus,Boonsri,4/8/2005,mg/l,0.052666667,12698
Total phosphorus,Boonsri,4/22/2005,mg/l,0.066666667,12699
Total phosphorus,Boonsri,5/13/2005,mg/l,0.059,12700
Total phosphorus,Boonsri,5/28/2005,mg/l,0.071666667,12701
Total phosphorus,Boonsri,6/10/2005,mg/l,0.060666667,12702
Total phosphorus,Boonsri,6/24/2005,mg/l,0.075,12703
Total phosphorus,Boonsri,7/8/2005,mg/l,0.103333333,12704
Total phosphorus,Boonsri,7/22/2005,mg/l,0.076,12705
Total phosphorus,Boonsri,8/12/2005,mg/l,0.106,12706
Total phosphorus,Boonsri,8/26/2005,mg/l,0.078333333,12707
Total phosphorus,Boonsri,9/9/2005,mg/l,0.1,12708
Total phosphorus,Boonsri,9/23/2005,mg/l,0.103333333,12709
Total phosphorus,Boonsri,10/2/2005,mg/l,0.126666667,12710
Total phosphorus,Boonsri,10/21/2005,mg/l,0.123333333,12711
Total phosphorus,Boonsri,11/6/2005,mg/l,0.083333333,12712
Total phosphorus,Boonsri,11/25/2005,mg/l,0.079666667,12713
Total phosphorus,Boonsri,12/2/2005,mg/l,0.101666667,12714
Total phosphorus,Boonsri,12/16/2005,mg/l,0.096666667,12715
Total phosphorus,Boonsri,1/13/2006,mg/l,0.090333333,12716
Total phosphorus,Boonsri,1/27/2006,mg/l,0.28,12717
Total phosphorus,Boonsri,2/10/2006,mg/l,0.256666667,12718
Total phosphorus,Boonsri,2/24/2006,mg/l,0.125,12719
Total phosphorus,Boonsri,3/9/2006,mg/l,0.166666667,12720
Total phosphorus,Boonsri,3/23/2006,mg/l,0.074333333,12721
Total phosphorus,Boonsri,4/6/2006,mg/l,0.103333333,12722
Total phosphorus,Boonsri,4/27/2006,mg/l,0.027333333,12723
Total phosphorus,Boonsri,5/3/2006,mg/l,0.058333333,12724
Total phosphorus,Boonsri,5/25/2006,mg/l,0.073333333,12725
Total phosphorus,Boonsri,6/8/2006,mg/l,0.071,12726
Total phosphorus,Boonsri,6/22/2006,mg/l,0.064666667,12727
Total phosphorus,Boonsri,7/13/2006,mg/l,0.052333333,12728
Total phosphorus,Boonsri,7/27/2006,mg/l,0.077333333,12729
Total phosphorus,Boonsri,8/10/2006,mg/l,0.103,12730
Total phosphorus,Boonsri,8/24/2006,mg/l,0.101333333,12731
Total phosphorus,Boonsri,9/7/2006,mg/l,0.087333333,12732
Total phosphorus,Boonsri,9/21/2006,mg/l,0.109333333,12733
Total phosphorus,Boonsri,10/12/2006,mg/l,0.22,12734
Total phosphorus,Boonsri,10/26/2006,mg/l,0.163333333,12735
Total phosphorus,Boonsri,11/9/2006,mg/l,0.19,12736
Total phosphorus,Boonsri,11/23/2006,mg/l,0.146666667,12737
Total phosphorus,Boonsri,12/7/2006,mg/l,0.193333333,12738
Total phosphorus,Boonsri,12/21/2006,mg/l,0.15,12739
Total phosphorus,Boonsri,1/11/2007,mg/l,0.14,12740
Total phosphorus,Boonsri,1/25/2007,mg/l,0.173333333,12741
Total phosphorus,Boonsri,2/8/2007,mg/l,0.13,12742
Total phosphorus,Boonsri,2/22/2007,mg/l,0.18,12743
Total phosphorus,Boonsri,3/9/2007,mg/l,0.150666667,12744
Total phosphorus,Boonsri,3/22/2007,mg/l,0.235333333,12745
Total phosphorus,Boonsri,4/6/2007,mg/l,0.116666667,12746
Total phosphorus,Boonsri,4/19/2007,mg/l,1.06,12747
Total phosphorus,Boonsri,5/10/2007,mg/l,0.14,12748
Total phosphorus,Boonsri,5/24/2007,mg/l,0.156666667,12749
Total phosphorus,Boonsri,6/7/2007,mg/l,0.173333333,12750
Total phosphorus,Boonsri,6/21/2007,mg/l,0.07,12751
Total phosphorus,Boonsri,7/5/2007,mg/l,0.17,12752
Total phosphorus,Boonsri,7/19/2007,mg/l,0.15,12753
Total phosphorus,Boonsri,8/23/2007,mg/l,0.093333333,12754
Total phosphorus,Boonsri,9/20/2007,mg/l,0.17,12755
Total phosphorus,Boonsri,10/25/2007,mg/l,0.3261,12756
Total phosphorus,Boonsri,11/15/2007,mg/l,0.045,12757
Total phosphorus,Boonsri,11/22/2007,mg/l,0.099666667,12758
Total phosphorus,Boonsri,12/20/2007,mg/l,0.253333333,12759
Total phosphorus,Boonsri,1/10/2008,mg/l,0.186666667,12760
Total phosphorus,Boonsri,1/24/2008,mg/l,0.01,12761
Total phosphorus,Boonsri,2/6/2008,mg/l,0.3,12762
Total phosphorus,Boonsri,2/21/2008,mg/l,0.23,12763
Total phosphorus,Boonsri,3/21/2008,mg/l,0.23,12764
Total phosphorus,Boonsri,5/16/2008,mg/l,0.063333333,12765
Total phosphorus,Boonsri,6/20/2008,mg/l,0.025,12766
Total phosphorus,Boonsri,7/11/2008,mg/l,0.105,12767
Total phosphorus,Boonsri,7/25/2008,mg/l,0.049666667,12768
Total phosphorus,Boonsri,8/3/2008,mg/l,0.046666667,12769
Total phosphorus,Boonsri,8/10/2008,mg/l,0.024666667,12770
Total phosphorus,Boonsri,8/22/2008,mg/l,0.022333333,12771
Total phosphorus,Boonsri,8/28/2008,mg/l,0.051666667,12772
Total phosphorus,Boonsri,9/5/2008,mg/l,0.156666667,12773
Total phosphorus,Boonsri,9/13/2008,mg/l,0.062,12774
